EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefTwoPtRebounds,FTDefRebounds,Steals,BadPassSteals,DeadBallTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,ThreePtAssists,Arc3Assists,LostBallSteals,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFGA,ShortMidRangeFGM,OffThreePtRebounds,BadPassTurnovers,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,Arc3FGM,SecondChanceArc3FGA,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,Technical Free Throw Trips,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,SelfOReb,ThreePtShootingFoulsDrawn,OffShortMidRangeReboundPct,SelfORebPct,ThreePtShootingFoulsDrawnPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,PtsUnassisted3s,on,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,BlockedShortMidRange,SecondChanceFg2Pct,SecondChanceAtRimAccuracy,BadPassOutOfBoundsTurnovers,PenaltyArc3FGM,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,DefensiveGoaltends,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted
1507,1610612757,Derek Anderson,Derek Anderson,1507,POR,1768.0,29.0,6.0,57,56,25.0,20.0,6.0,113,2.0,3.0,1.0,2.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,11.0,1.0,2.0,10.0,23.0,62.0,1.0,1.0,1.0,2.0,5.0,2.0,6.0,1.0,2.0,4.0,11.0,8.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,11.0,1.0,5.0,1.0,11.0,25.0,0.8,0.8,1.0,0.5,1.0,0.5,0.5,0.45454545454545453,0.3333333333333333,0.5,0.75,0.4375,0.6388888888888888,0.8333333333333334,0.55,0.15384615384615385,0.18181818181818182,0.3333333333333333,0.25,31.25,1.0,0.05263157894736842,0.1,0.034482758620689655,0.04,0.2,0.16666666666666666,0.23076923076923078,0.6666666666666666,1.0,0.5,0.3076923076923077,0.3076923076923077,0.75,0.75,1.0,0.07692307692307693,1.0,1.0,1.0,0.07692307692307693,0.5,1.0,1.0,0.25,0.5,0.125,1.0,0.125,0.38461538461538464,0.4612230769230769,0.501275,0.4725875,0.29411764705882354,0.3333333333333333,0.21739130434782608,0.4782608695652174,10.2,23.3,0.43859649122807015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1719,1610612757,Bonzi Wells,Bonzi Wells,1719,POR,1240.0,21.0,-15.0,41,41,17.0,17.0,4.0,82,2.0,3.0,,,,,2.0,,,,,,,1.0,1.0,2.0,5.0,,1.0,1.0,5.0,52.0,1.0,,,,,,,,1.0,,,2.0,2.0,,1.0,,2.0,2.0,1.0,1.0,4.0,,2.0,4.0,,4.0,,,1.0,,1.0,1.0,1.0,,,17.0,0.5,0.5,,,,,,0.4,,0.3333333333333333,,,0.4166666666666667,,,0.16666666666666666,,,,15.217391304347826,,,0.4,0.2,,,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.5,,0.3333333333333333,,,,,,,,0.16666666666666666,,,,,,,,1.0,0.6666666666666666,0.49324999999999997,0.3751,0.5472,0.16666666666666666,0.2,,,7.44,24.8,0.4146341463414634,1.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,0.25,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1739,1610612757,Ruben Patterson,Ruben Patterson,1739,POR,1705.0,28.0,,56,58,18.0,20.0,4.0,114,1.0,3.0,,1.0,,,,,,,,,,,,1.0,3.0,,,1.0,3.0,70.0,,,,,,,1.0,,,,,2.0,,,,1.0,,1.0,,,3.0,,1.0,2.0,,2.0,1.0,1.0,2.0,,2.0,,1.0,,,18.0,1.0,1.0,,,,,,0.3333333333333333,,0.3333333333333333,,,0.375,,,,0.3333333333333333,0.3333333333333333,,9.836065573770492,0.5,,0.1,0.06896551724137931,,,,1.0,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,0.5111333333333333,,0.5697,0.25,0.25,,,,,0.32142857142857145,1.0,,2.0,,1.0,1.0,5.0,,1.0,2.0,,0.05263157894736842,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
431,1610612757,Shawn Kemp,Shawn Kemp,431,POR,934.0,16.0,1.0,29,29,11.0,14.0,2.0,58,1.0,2.0,,,1.0,,,,,,,,,,,2.0,3.0,,,2.0,6.0,35.0,1.0,,,,,,,,,,,4.0,,,,,,,,,,,,1.0,1.0,2.0,1.0,,2.0,,2.0,,1.0,,,11.0,1.0,1.0,,,,,,0.6666666666666666,,0.6666666666666666,,,0.75,,,,,,,18.75,0.5,,,0.0625,0.08333333333333333,,,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,0.6666666666666666,0.4620666666666666,,,0.25,0.25,,,5.666666666666667,,0.3793103448275862,1.0,,,,1.0,2.0,6.0,1.0,1.0,2.0,,0.1111111111111111,0.3333333333333333,,,,,,,,,,,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
70,1610612757,Steve Kerr,Steve Kerr,70,POR,2330.0,39.0,2.0,78,78,33.0,31.0,8.0,156,,,,,1.0,3.0,5.0,,,,,,,8.0,2.0,4.0,6.0,2.0,8.0,5.0,19.0,87.0,,,2.0,,,1.0,2.0,,2.0,4.0,6.0,6.0,2.0,6.0,8.0,,3.0,5.0,2.0,,12.0,,2.0,4.0,,4.0,,,1.0,,5.0,,1.0,1.0,6.0,33.0,0.75,0.75,1.0,0.25,,,0.25,0.6666666666666666,0.5,0.5,,0.25,0.5625,,0.5,0.5714285714285714,,,,19.318181818181817,,,0.18181818181818182,0.11428571428571428,,,,,,,,0.07142857142857142,0.35714285714285715,0.6,0.6,1.0,,,,,0.5714285714285714,,,,,,,,0.5,0.5714285714285714,0.47541428571428573,0.569475,0.4189125,0.06666666666666667,0.14285714285714285,,0.3157894736842105,18.366666666666667,25.3,0.4230769230769231,2.0,,1.0,1.0,1.0,2.0,6.0,,1.0,2.0,,0.08333333333333333,,2.0,,,,,,,0.25,0.4,,,1.0,,,,,1.0,1.0,,,2.0,2.0,2.0,2.0,1.0,1.0,0.25,0.25,1.0,1.0,0.25,,,,,,,,,,True,,,,,,,,,,,,,,,,,
739,1610612757,Rasheed Wallace,Rasheed Wallace,739,POR,1589.0,26.0,8.0,57,55,28.0,25.0,5.0,112,3.0,3.0,3.0,3.0,6.0,,2.0,2.0,4.0,,1.0,,1.0,2.0,2.0,5.0,11.0,2.0,6.0,5.0,21.0,57.0,,,2.0,2.0,2.0,3.0,7.0,,3.0,1.0,7.0,2.0,8.0,6.0,2.0,,2.0,2.0,1.0,1.0,4.0,1.0,,1.0,1.0,2.0,,,,,6.0,1.0,2.0,,7.0,28.0,0.2,0.2,1.0,0.3333333333333333,,,0.3333333333333333,0.45454545454545453,0.42857142857142855,0.47058823529411764,,0.3,0.5526315789473685,0.3333333333333333,0.35,0.35294117647058826,,,,30.158730158730158,,0.0625,,0.043478260869565216,0.041666666666666664,,,0.17647058823529413,1.0,1.0,0.3333333333333333,0.35294117647058826,0.11764705882352941,,,,0.23529411764705882,0.5,0.5,1.0,0.11764705882352941,0.5,,,0.3,1.0,0.1,,0.2,0.5294117647058824,0.4490588235294118,0.59535,0.477705,0.15789473684210525,0.16666666666666666,0.09523809523809523,0.3333333333333333,7.863636363636363,24.03333333333333,0.49122807017543857,1.0,,1.0,1.0,,3.0,5.0,,,2.0,,0.06666666666666667,,,,,,,,,0.2,,,,2.0,,,,,0.3333333333333333,0.3333333333333333,,,,1.0,,,,,,,,0.5,,1.0,1.0,0.14285714285714285,0.1111111111111111,0.14285714285714285,,,,,True,,,,,,,,,,,,,,,,,
905,1610612757,Dale Davis,Dale Davis,905,POR,472.0,8.0,-1.0,13,13,10.0,3.0,4.0,26,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,4.0,3.0,,3.0,4.0,7.0,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,0.375,,0.42857142857142855,0.36363636363636365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7692307692307693,3.0,,,,,,2.0,,,1.0,,0.5,1.0,,,,,,,,0.5,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,0.25,,,0.5,1.0,0.3333333333333333,,True,,,,,,,,,,,,,,,,,
937,1610612757,Scottie Pippen,Scottie Pippen,937,POR,1066.0,18.0,1.0,38,37,17.0,13.0,5.0,75,1.0,2.0,,1.0,1.0,,1.0,,1.0,,,,1.0,2.0,,2.0,4.0,2.0,3.0,2.0,12.0,39.0,,,,,,,2.0,,1.0,2.0,2.0,4.0,,3.0,2.0,1.0,2.0,5.0,1.0,1.0,13.0,1.0,,4.0,1.0,5.0,2.0,,3.0,3.0,2.0,,,1.0,2.0,17.0,1.0,1.0,0.5,0.6666666666666666,,,0.6666666666666666,0.5,,0.7142857142857143,,,0.75,,0.25,0.42857142857142855,0.25,0.5,,24.444444444444443,0.6666666666666666,0.09090909090909091,,0.23076923076923078,0.05555555555555555,,,0.2857142857142857,0.5,1.0,1.0,0.14285714285714285,0.14285714285714285,,,,0.14285714285714285,,,,0.2857142857142857,,,,0.3333333333333333,,0.3333333333333333,,,0.7142857142857143,0.5020785714285715,,0.4512666666666667,,,,0.16666666666666666,5.975,24.533333333333335,0.4473684210526316,3.0,1.0,2.0,1.0,1.0,2.0,4.0,,,1.0,0.25,0.2727272727272727,,3.0,2.0,1.0,,,,,0.4,,,,1.0,,2.0,,,1.0,1.0,1.0,,2.0,,2.0,1.0,,,1.0,1.0,0.5,,1.0,,,0.16666666666666666,,,,,0.25,3.0,True,,,,,,,,,,,,,,,,,
201,1610612757,Chris Dudley,Chris Dudley,201,POR,114.0,2.0,-5.0,4,5,4.0,5.0,1.0,9,,,,,1.0,,,,,,,,,,,,1.0,,,,,7.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,2.0,,2.0,1.0,1.0,1.0,1.0,,,,,,4.0,,,,,,,,,,,,,,,,,1.0,,1.0,40.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5046,,0.5046,,,,,4.2,,1.0,,2.0,,,,1.0,1.0,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
